word,phon
joying,d‍ʒɔ‍ɪɪŋ
joyless,d‍ʒɔ‍ɪləs
joyous,d‍ʒɔ‍ɪəs
joyously,d‍ʒɔ‍ɪəsli
joyousness,d‍ʒɔ‍ɪəsnəs
joyride,d‍ʒɔ‍ɪɹa‍ɪd
joyrider,d‍ʒɔ‍ɪɹa‍ɪdɐ
joyriders,d‍ʒɔ‍ɪɹa‍ɪdəz
joyriding,d‍ʒɔ‍ɪɹa‍ɪdɪŋ
joys,d‍ʒɔ‍ɪz
joystick,d‍ʒɔ‍ɪstɪk
joysticks,d‍ʒɔ‍ɪstɪks
juba,d‍ʒubɐ
jubilant,d‍ʒubɪlənt
jubilantly,d‍ʒubɪləntli
jubilation,d‍ʒubɪle‍ɪʃən
jubilee,d‍ʒubɪli
jubilees,d‍ʒubɪliz
judder,d‍ʒʌdɐ
juddered,d‍ʒʌdəd
juddering,d‍ʒʌdəɹɪŋ
judged,d‍ʒʌd‍ʒd
judge,d‍ʒʌd‍ʒ
judgemental,d‍ʒʌd‍ʒmɛntə‍l
judgement,d‍ʒʌd‍ʒmənt
judgements,d‍ʒʌd‍ʒmənts
judges,d‍ʒʌd‍ʒɪz
judging,d‍ʒʌd‍ʒɪŋ
judgmental,d‍ʒʌd‍ʒmɛntə‍l
judgment,d‍ʒʌd‍ʒmənt
judgments,d‍ʒʌd‍ʒmənts
judicial,d‍ʒudɪʃə‍l
judicially,d‍ʒudɪʃə‍li
judiciaries,d‍ʒudɪʃəɹɪz
judiciary,d‍ʒudɪʃəɹi
judicious,d‍ʒudɪʃəs
judiciously,d‍ʒudɪʃəsli
judo,d‍ʒudə‍ʊ
jug,d‍ʒʌɡ
jugged,d‍ʒʌɡd
juggernaut,d‍ʒʌɡənɔt
juggernauts,d‍ʒʌɡənɔts
juggins,d‍ʒʌɡɪnz
juggled,d‍ʒʌɡə‍ld
juggle,d‍ʒʌɡə‍l
juggler,d‍ʒʌɡlɐ
jugglers,d‍ʒʌɡləz
juggles,d‍ʒʌɡə‍lz
juggling,d‍ʒʌɡlɪŋ
jughead,d‍ʒʌɡhɛd
jugs,d‍ʒʌɡz
jugular,d‍ʒuɡjʊlɐ
juiced,d‍ʒust
juice,d‍ʒus
juicer,d‍ʒusɐ
juicers,d‍ʒusəz
juices,d‍ʒusɪz
juicier,d‍ʒusɪɐ
juiciest,d‍ʒusɪəst
juiciness,d‍ʒusɪnɛs
juicing,d‍ʒusɪŋ
juicy,d‍ʒusi
jujitsu,d‍ʒud‍ʒɪtsu
jujubes,d‍ʒud‍ʒubz
juju,d‍ʒud‍ʒu
jukebox,d‍ʒukbɒks
jukeboxes,d‍ʒukbɒksɪz
juke,d‍ʒuk
julep,d‍ʒulɛp
juleps,d‍ʒulɛps
julienne,d‍ʒulɪɛn
jumbled,d‍ʒʌmbə‍ld
jumble,d‍ʒʌmbə‍l
jumbles,d‍ʒʌmbə‍lz
jumbling,d‍ʒʌmblɪŋ
jumbo,d‍ʒʌmbə‍ʊ
jumbos,d‍ʒʌmbə‍ʊz
jumbuck,d‍ʒʌmbʌk
jump,d‍ʒʌmp
jumped,d‍ʒʌmpt
jumper,d‍ʒʌmpɐ
jumpers,d‍ʒʌmpəz
jumpier,d‍ʒʌmpɪɐ
jumpiness,d‍ʒʌmpɪnəs
jumping,d‍ʒʌmpɪŋ
jumps,d‍ʒʌmps
jumpsuit,d‍ʒʌmpsut
jumpsuits,d‍ʒʌmpsuts
jumpy,d‍ʒʌmpi
junction,d‍ʒʌŋkʃən
junctions,d‍ʒʌŋkʃənz
juncture,d‍ʒʌŋkt‍ʃɐ
junctures,d‍ʒʌŋkt‍ʃəz
jun,d‍ʒʌn
jungle,d‍ʒʌŋɡə‍l
jungles,d‍ʒʌŋɡə‍lz
jungliest,d‍ʒʌŋɡliəst
jungly,d‍ʒʌŋli
junior,d‍ʒunjɐ
juniors,d‍ʒunjəz
juniper,d‍ʒunɪpɐ
junipers,d‍ʒunɪpəz
junk,d‍ʒʌŋk
junked,d‍ʒʌŋkt
junkers,d‍ʒʌŋkəz
junket,d‍ʒʌŋkɪt
junkets,d‍ʒʌŋkɪts
junkie,d‍ʒʌŋki
junkies,d‍ʒʌŋkiz
junking,d‍ʒʌŋkɪŋ
junks,d‍ʒʌŋks
junkyard,d‍ʒʌŋkjɑd
junky,d‍ʒʌŋki
junta,d‍ʒʌntɐ
juntas,d‍ʒʌntəz
junto,d‍ʒʌntə‍ʊ
jura,d‍ʒjɔɹɐ
jurat,d‍ʒjʊɹæt
juries,d‍ʒɔɹɪz
jurisdictional,d‍ʒɔɹɪsdɪkʃənə‍l
jurisdiction,d‍ʒɔɹɪsdɪkʃən
jurisdictions,d‍ʒɔɹɪsdɪkʃənz
jurisprudence,d‍ʒɔɹɪspɹudəns
jurist,d‍ʒɔɹɪst
jurists,d‍ʒɔɹɪsts
juror,d‍ʒjʊɹɐ
jurors,d‍ʒjʊɹəz
jury,d‍ʒɔɹi
jurymen,d‍ʒɔɹɪmɛn
just,d‍ʒʌst
juster,d‍ʒʌstɐ
justice,d‍ʒʌstɪs
justices,d‍ʒʌstɪsɪz
justiciar,d‍ʒʌstɪʃər
justifiable,d‍ʒʌstɪfa‍ɪəbə‍l
justifiably,d‍ʒʌstɪfa‍ɪəbli
justification,d‍ʒʌstɪfɪke‍ɪʃən
justifications,d‍ʒʌstɪfɪke‍ɪʃənz
justified,d‍ʒʌstɪfa‍ɪd
justifies,d‍ʒʌstɪfa‍ɪz
justify,d‍ʒʌstɪfa‍ɪ
justifying,d‍ʒʌstɪfa‍ɪɪŋ
justly,d‍ʒʌstli
justness,d‍ʒʌstnəs
jut,d‍ʒʌt
jute,d‍ʒut
juts,d‍ʒʌts
jutted,d‍ʒʌtɪd
jutting,d‍ʒʌtɪŋ
jutty,d‍ʒʌti
juvenal,d‍ʒuvinə‍l
juvenile,d‍ʒuvəna‍ɪl
juveniles,d‍ʒuvəna‍ɪlz
juvenilia,d‍ʒuvənɪli‍ə
juxtaposed,d‍ʒʌkstɐpə‍ʊzd
juxtapose,d‍ʒʌkstɐpə‍ʊz
juxtaposes,d‍ʒʌkstɐpə‍ʊzɪz
juxtaposing,d‍ʒʌkstɐpə‍ʊzɪŋ
juxtaposition,d‍ʒʌkstɐpəzɪʃən
juxtapositions,d‍ʒʌkstɐpəzɪʃənz
kabbalah,kæbælɐ
kab,kæb
kaboom,kæbum
kabuki,kæbuki
kaddish,kædɪʃ
kadi,kædi
kafir,kæfi‍ə
kaftan,kɑftən
kaftans,kɑftənz
kahuna,kæhunɐ
kail,ka‍ɪl
kailyard,ka‍ɪljɑd
kain,ka‍ɪn
kaiser,ka‍ɪzɐ
kaisers,ka‍ɪzəz
kaka,kɑkɐ
kakapo,kækɑpə‍ʊ
kaki,kæki
kaleidoscope,kəla‍ɪdəskə‍ʊp
kaleidoscopes,kəla‍ɪdəskə‍ʊps
kaleidoscopic,kəla‍ɪdəskɒpɪk
kale,ke‍ɪl
kalian,ke‍ɪli‍ən
kalif,kælɪf
kali,kɑli
kalmia,kælmiɐ
kamikaze,kæmɪkɑzi
kamikazes,kæmɪke‍ɪzɪz
kami,kɑmi
kampong,kæmpɒŋ
kana,kɑnɐ
kangaroo,kæŋɡɐɹu
kangaroos,kæŋɡɐɹuz
kanji,kænd‍ʒi
kaolin,ke‍ɪəlɪn
kaon,ke‍ɪɒn
kapok,kæpɒk
kappa,kæpɐ
kaput,kɐpʊt
karaoke,kæɹɪə‍ʊki
karate,kəɹɑti
karat,kæɹæt
karma,kɑmɐ
karmically,kɑmɪkli
karmic,kɑmɪk
karst,kɑst
kart,kɑt
karts,kɑts
kasha,kæʃɐ
kashmir,kæʃmi‍ə
katabatic,kætɐbætɪk
katakana,kætɐkɑnɐ
kat,kæt
katydid,kætɪdɪd
kauri,kɔɹi
kava,kɑvɐ
kayaked,ka‍ɪækt
kayaker,ke‍ɪe‍ɪkɐ
kayaking,ka‍ɪækɪŋ
kayak,ka‍ɪæk
kayaks,ka‍ɪæks
kazoo,kɐzu
kazoos,kɐzuz
kea,ki
keas,kiz
kebab,kəbæb
kebabs,kəbæbz
keck,kɛk
kedge,kɛd‍ʒ
kedgeree,kɛd‍ʒɹi
keek,kik
keeled,kild
keelhauled,kilhɔld
keelhauling,kilhɔlɪŋ
keeling,kilɪŋ
keel,kil
keels,kilz
keener,kinɐ
keenest,kinəst
keening,kinɪŋ
keen,kin
keenly,kinli
keenness,kinnəs
keens,kinz
keeper,kipɐ
keepers,kipəz
keeping,kipɪŋ
keep,kip
keepsake,kipse‍ɪk
keepsakes,kipse‍ɪks
keeps,kips
kef,kɛf
keg,kɛɡ
kegs,kɛɡz
keister,ka‍ɪstɐ
kelly,kɛli
kelpie,kɛlpa‍ɪ
kelp,kɛlp
kelson,kɛlsən
kelt,kɛlt
kelvin,kɛlvɪn
kelvins,kɛlvɪnz
kendo,kɛndə‍ʊ
ken,kɛn
kennel,kɛnə‍l
kennelling,kɛnəlɪŋ
kennels,kɛnə‍lz
kenning,kɛnɪŋ
keno,kinə‍ʊ
kens,kɛnz
kente,kɛnt
kent,kɛnt
kepi,kɛpi
kep,kɛp
kept,kɛpt
keratin,kɛɹɐtɪn
keratitis,kɛɹɐta‍ɪtɪs
keratosis,kɛɹɐtə‍ʊsɪs
kerbing,kɜbɪŋ
kerb,kɜb
kerbside,kɜbsa‍ɪd
kerbs,kɜbz
kerbstone,kɜbstə‍ʊn
kerbstones,kɜbstə‍ʊnz
kerchief,kɜt‍ʃif
kerfuffle,kɜfʌfə‍l
kerfuffles,kɜfʌfə‍lz
kernel,kɜnə‍l
kernels,kɜnə‍lz
kern,kɜn
kerosene,kɛɹəsin
kerosine,kɛɹəsa‍ɪn
kerplunk,kɜplʌŋk
kersey,kɜsi
kestrel,kɛstɹə‍l
kestrels,kɛstɹə‍lz
ketches,kɛt‍ʃɪz
ketch,kɛt‍ʃ
ketchup,kɛt‍ʃʌp
ketone,kɛtə‍ʊn
ketones,kɛtə‍ʊnz
kettledrums,kɛtə‍ldɹəmz
kettle,kɛtə‍l
kettles,kɛtə‍lz
keyboardist,kibɔdɪst
keyboard,kibɔd
keyboards,kibɔdz
keycard,kikɑd
keyed,kid
keyhole,kihə‍ʊl
keyholes,kihə‍ʊlz
keying,kiɪŋ
key,ki
keynote,kinə‍ʊt
keynotes,kinə‍ʊts
keypad,kipæd
keypads,kipædz
keyring,kiɹɪŋ
keys,kiz
keystone,kistə‍ʊn
keystones,kistə‍ʊnz
keystroke,kistɹə‍ʊk
keystrokes,kistɹə‍ʊks
keyword,kiwɜd
keywords,kiwɜdz
khaki,kɑki
khakis,kɑkiz
khan,kɑn
khans,kɑnz
khat,kɑt
khedive,kɛdɪv
kibbled,kɪbə‍ld
kibble,kɪbə‍l
kibbles,kɪbə‍lz
kibbling,kɪblɪŋ
kibbutz,kɪbʌts
kiblah,kɪblɐ
kibosh,kɪbɒʃ
kickback,kɪkbæk
kickbacks,kɪkbæks
kickball,kɪkbɔl
kickboxing,kɪkbɒksɪŋ
kicked,kɪkt
kicker,kɪkɐ
kickers,kɪkəz
kicking,kɪkɪŋ
kick,kɪk
kickoff,kɪkɒf
kickoffs,kɪkɒfs
kicks,kɪks
kickstand,kɪkstænd
kickstart,kɪkstɑt
kicky,kɪki
kidded,kɪdɪd
kidder,kɪdɐ
kidders,kɪdəz
kiddie,kɪdi
kiddies,kɪdɪz
kidding,kɪdɪŋ
kiddo,kɪdə‍ʊ
kiddos,kɪdə‍ʊz
kiddy,kɪdi
kid,kɪd
kidnap,kɪdnæp
kidnapped,kɪdnæpt
kidnapper,kɪdnæpɐ
kidnappers,kɪdnæpəz
kidnapping,kɪdnæpɪŋ
kidnappings,kɪdnæpɪŋz
kidnaps,kɪdnæps
kidney,kɪdni
kidneys,kɪdnɪz
kids,kɪdz
kielbasa,kilbɑsɐ
kier,ki‍ə
kieselguhr,kisɪlɡuɐ
kif,kɪf
kike,ka‍ɪk
kikes,ka‍ɪks
killed,kɪld
killer,kɪlɐ
killers,kɪləz
killick,kɪlɪk
killing,kɪlɪŋ
killings,kɪlɪŋz
killjoy,kɪld‍ʒɔ‍ɪ
killjoys,kɪld‍ʒɔ‍ɪz
kill,kɪl
kills,kɪlz
kilning,kɪlnɪŋ
kiln,kɪln
kilns,kɪlnz
kilobits,kɪləbɪts
kilobyte,kɪləba‍ɪt
kilobytes,kɪləba‍ɪts
kilocalories,kɪləkæləɹiz
kilogram,kɪləɡɹæm
kilograms,kɪləɡɹæmz
kilohertz,kɪləhɜts
kilojoules,kɪləd‍ʒulz
kilo,kilə‍ʊ
kilometer,kɪlɒmɪtɐ
kilometers,kɪlɒmɪtəz
kilometre,kɪləmitɐ
kilometres,kɪləmitəz
kilos,kilə‍ʊz
kiloton,kɪlətən
kilotons,kɪlətənz
kilovolt,kɪləvə‍ʊlt
kilovolts,kɪləvə‍ʊlts
kilowatt,kɪləwɒt
kilowatts,kɪləwɒts
kilted,kɪltɪd
kilter,kɪltɐ
kilt,kɪlt
kilts,kɪlts
kimberlite,kɪmbəla‍ɪt
kimono,kɪmə‍ʊnə‍ʊ
kimonos,kɪmə‍ʊnə‍ʊz
kinaesthetic,kɪnisθɛtɪk
kinase,kɪne‍ɪs
kinda,ka‍ɪndɐ
kindergartener,kɪndəɡɑtinɐ
kindergarteners,kɪndəɡɑtənəz
kindergarten,kɪndəɡɑtən
kindergartens,kɪndəɡɑtənz
kinder,ka‍ɪndɐ
kindest,ka‍ɪndəst
kind,ka‍ɪnd
kindled,kɪndə‍ld
kindle,kɪndə‍l
kindles,kɪndə‍lz
kindless,ka‍ɪndləs
kindliness,ka‍ɪndlinəs
kindling,kɪndlɪŋ
kindly,ka‍ɪndli
kindnesses,ka‍ɪndnəsɪz
kindness,ka‍ɪndnəs
kindred,kɪndɹəd
kinds,ka‍ɪndz
kine,ka‍ɪn
kinematic,ka‍ɪnmætɪk
kinematograph,ka‍ɪnmɐtɒɡɹæf
kinetic,kɪnɛtɪk
kinetics,kɪnɛtɪks
kinfolk,kɪnfə‍ʊk
kingcup,kɪŋkʌp
kingdom,kɪŋdəm
kingdoms,kɪŋdəmz
kingfisher,kɪŋfɪʃɐ
kingfishers,kɪŋfɪʃəz
kingfish,kɪŋfɪʃ
king,kɪŋ
kingliness,kɪŋlinəs
kingly,kɪŋli
kingmaker,kɪŋme‍ɪkɐ
kingmakers,kɪŋme‍ɪkəz
kingpin,kɪŋpɪn
kingpins,kɪŋpɪnz
kingship,kɪŋʃɪp
kings,kɪŋz
kingwood,kɪŋwʊd
kinkajou,kɪŋkɐd‍ʒu
kinkajous,kɪŋkæd‍ʒəs
kinked,kɪŋkt
kinkier,kɪŋkiɐ
kinkiness,kɪŋkinəs
kinking,kɪŋkɪŋ
kink,kɪŋk
kin,kɪn
kinks,kɪŋks
kinky,kɪŋki
kino,kinə‍ʊ
kinsfolk,kɪnsfə‍ʊk
kinship,kɪnʃɪp
kinsman,kɪnzmən
kinsmen,kɪnzmɛn
kinswoman,kɪnswʊmən
kiosk,kiɒsk
kiosks,kiɒsks
kip,kɪp
kipped,kɪpt
kippered,kɪpəd
kippering,kɪpəɹɪŋ
kipper,kɪpɐ
kippers,kɪpəz
kipping,kɪpɪŋ
kips,kɪps
kirkman,kɜkmən
kirsch,kɜʃ
kirtle,kɜtə‍l
kish,kɪʃ
kismet,kɪsmɪt
kissable,kɪsəbə‍l
kissed,kɪst
kisser,kɪsɐ
kissers,kɪsəz
kisses,kɪsɪz
kissing,kɪsɪŋ
kiss,kɪs
kissogram,kɪsəɡɹæm
kist,kɪst
kitbag,kɪtbæɡ
kitbags,kɪtbæɡz
kitchener,kɪt‍ʃənɐ
kitchenette,kɪt‍ʃənɛt
kitchen,kɪt‍ʃən
kitchens,kɪt‍ʃənz
kitchenware,kɪt‍ʃənwe‍ə
kited,ka‍ɪtɪd
kite,ka‍ɪt
kites,ka‍ɪts
kith,kɪθ
kiting,ka‍ɪtɪŋ
kit,kɪt
kitsch,kɪt‍ʃ
kitschy,kɪt‍ʃi
kits,kɪts
kitted,kɪtɪd
kittenish,kɪtənɪʃ
kitten,kɪtən
kittens,kɪtənz
kitties,kɪtɪz
kitting,kɪtɪŋ
kittiwake,kɪtɪwe‍ɪk
kittiwakes,kɪtɪwe‍ɪks
kitty,kɪti
kiva,kivɐ
kiwifruit,kɪwɪfɹut
kiwi,kiwi
kiwis,kiwiz
klaxon,klæksən
klaxons,klæksənz
kleptomaniac,klɛptəme‍ɪnɪæk
kleptomania,klɛptəme‍ɪni‍ə
klutzes,klʌtsɪz
klutz,klʌts
klutzy,klʌtsi
knackered,nækəd
knackering,nækəɹɪŋ
knacker,nækɐ
knackers,nækəz
knack,næk
knacks,næks
knap,næp
knapped,næpt
knapping,næpɪŋ
knapsack,næpsæk
knapsacks,næpsæks
knapweed,næpwid
knave,ne‍ɪv
knavery,ne‍ɪvəɹi
knaves,ne‍ɪvz
knavish,ne‍ɪvɪʃ
kneaded,nidɪd
kneader,nidɐ
kneading,nidɪŋ
knead,nid
kneads,nidz
kneecap,nikæp
kneecapped,nikæpt
kneecapping,nikæpɪŋ
kneecaps,nikæps
kneed,nid
kneehole,nihə‍ʊl
kneeing,niɪŋ
kneeled,nild
kneeling,nilɪŋ
kneel,nil
kneels,nilz
knee,ni
knees,niz
knell,nɛl
knelt,nɛlt
knew,nju
knickerbocker,nɪkəbɒkɐ
knickerbockers,nɪkəbɒkəz
knicker,nɪkɐ
knickers,nɪkəz
knickknack,nɪkknæk
knickknacks,nɪkknæks
knifed,na‍ɪft
knife,na‍ɪf
knifes,na‍ɪfs
knifing,na‍ɪfɪŋ
knighted,na‍ɪtɪd
knighthood,na‍ɪthʊd
knighthoods,na‍ɪthʊdz
knighting,na‍ɪtɪŋ
knightly,na‍ɪtli
knight,na‍ɪt
knights,na‍ɪts
knish,nɪʃ
knit,nɪt
knits,nɪts
knitted,nɪtɪd
knitter,nɪtɐ
knitters,nɪtəz
knitting,nɪtɪŋ
knitwear,nɪtwe‍ə
knives,na‍ɪvz
knobbed,nɒbd
knobbly,nɒbli
knobby,nɒbi
knob,nɒb
knobs,nɒbz
knockabout,nɒkɐba‍ʊt
knockdown,nɒkda‍ʊn
knockdowns,nɒkda‍ʊnz
knocked,nɒkt
knocker,nɒkɐ
knockers,nɒkəz
knocking,nɒkɪŋ
knockings,nɒkɪŋz
knock,nɒk
knockout,nɒka‍ʊt
knockouts,nɒka‍ʊts
knocks,nɒks
knockwurst,nɒkwɜst
knoll,nə‍ʊl
knolls,nə‍ʊlz
knop,nɒp
knot,nɒt
knots,nɒts
knotted,nɒtɪd
knottier,nɒtɪɐ
knotting,nɒtɪŋ
knotty,nɒti
knotweed,nɒtwid
knout,na‍ʊt
knowable,nə‍ʊəbə‍l
knower,nə‍ʊɐ
knowhow,nə‍ʊha‍ʊ
knowingly,nə‍ʊɪŋli
knowing,nə‍ʊɪŋ
knowledgeable,nɒlɪd‍ʒəbə‍l
knowledgeably,nɒlɪd‍ʒəbli
knowledge,nɒlɪd‍ʒ
know,nə‍ʊ
known,nə‍ʊn
knows,nə‍ʊz
knuckled,nʌkə‍ld
knuckleduster,nʌklɪdʌstɐ
knuckledusters,nʌklɪdʌstəz
knucklehead,nʌkə‍lhɛd
knuckleheads,nʌklɪhɛdz
knuckle,nʌkə‍l
knuckles,nʌkə‍lz
knuckling,nʌklɪŋ
knur,nɜ
koala,kə‍ʊɑlɐ
koalas,kə‍ʊɑləz
koan,kə‍ʊɑn
kob,kɒb
kobo,kə‍ʊbə‍ʊ
kohl,kə‍ʊl
kohlrabi,kə‍ʊlɹɐba‍ɪ
kola,kə‍ʊlɐ
kolo,kə‍ʊlə‍ʊ
kookaburra,kukɐbʌɹɐ
kookaburras,kukɐbʌɹəz
kookie,kuki
kookiest,kukɪəst
kookiness,kukɪnəs
kook,kuk
kooks,kuks
kooky,kuki
kopecks,kə‍ʊpəks
kopeks,kə‍ʊpəks
kopje,kɒpi
kop,kɒp
kor,kɔ
korma,kɔmɐ
koruna,kɔɹunɐ
kosher,kə‍ʊʃɐ
kos,kɒs
koto,kə‍ʊtə‍ʊ
kowtowed,ka‍ʊta‍ʊd
kowtowing,ka‍ʊta‍ʊɪŋ
kowtow,ka‍ʊta‍ʊ
kowtows,ka‍ʊta‍ʊz
kph,ke‍ɪpie‍ɪt‍ʃ
kraft,kɹɑft
krait,kɹe‍ɪt
kraits,kɹe‍ɪts
kraken,kɹe‍ɪkən
kraut,kɹa‍ʊt
krauts,kɹa‍ʊts
kremlin,kɹɛmlɪn
kreutzer,krjutsɐ
krill,kɹɪl
kris,kɹɪs
krone,kɹə‍ʊn
kroner,kɹə‍ʊnɐ
krugerrand,kɹud‍ʒɪɹænd
krypton,kɹɪptən
kuchen,kut‍ʃən
kudo,kjudə‍ʊ
kudos,kjudə‍ʊz
kudu,kudu
kudus,kjudəs
kukri,kʌkɹi
kulak,kjʊlæk
kulaks,kjʊlæks
kumquat,kʌmkwæt
kumquats,kʌmkwæts
kuna,kunɐ
kurus,kjʊɹəs
kvetch,ke‍ɪvɛt‍ʃ
kwacha,kwæt‍ʃɐ
kwanza,kwænzɐ
kwashiorkor,kwɒʃi‍əkɐ
kyat,ka‍ɪæt
kyle,ka‍ɪl
kyles,ka‍ɪlz
kylix,ka‍ɪlɪks
label,le‍ɪbə‍l
labelled,le‍ɪbə‍ld
labelling,le‍ɪbə‍lɪŋ
labels,le‍ɪbə‍lz
labia,le‍ɪbiɐ
labial,le‍ɪbɪəl
lability,ləbɪlɪti
lab,læb
laboratories,lɐbɒɹətɹɪz
laboratory,lɐbɒɹətɹi
laborious,lɐbɔɹɪəs
laboriously,lɐbɔɹɪəsli
labor,le‍ɪbɐ
laboured,le‍ɪbəd
labourer,le‍ɪbɜɹɐ
labourers,le‍ɪbɜɹəz
labouring,le‍ɪbɜɹɪŋ
labour,le‍ɪbɐ
labours,le‍ɪbəz
labradorite,læbɹɐdɔɹa‍ɪt
labs,læbz
laburnum,læbɜnəm
laburnums,læbɜnəmz
labyrinthian,læbɪɹɪnθi‍ən
labyrinthine,læbəɹɪnθin
labyrinth,læbəɹɪnθ
labyrinths,læbəɹɪnθs
laced,le‍ɪst
lace,le‍ɪs
lacerated,læsəɹe‍ɪtɪd
lacerate,læsəɹe‍ɪt
lacerating,læsəɹe‍ɪtɪŋ
laceration,læsəɹe‍ɪʃən
lacerations,læsəɹe‍ɪʃənz
lacer,le‍ɪsɐ
laces,le‍ɪsɪz
lacewing,le‍ɪsuɪŋ
lacewings,le‍ɪsuɪŋz
lacework,le‍ɪswɜk
lachrymal,lækɹɪmə‍l
lachrymosity,lækɹɪmɒsɪti
lacing,le‍ɪsɪŋ
lacings,le‍ɪsɪŋz
lackadaisical,lækɐde‍ɪzɪkə‍l
lacked,lækt
lackey,læki
lackeys,lækɪz
lacking,lækɪŋ
lack,læk
lacklustre,læklʌstɐ
lacks,læks
lac,læk
laconic,lækɒnɪk
lacquered,lækəd
lacquering,lækəɹɪŋ
lacquer,lækɐ
lacquers,lækəz
lacrimal,lækɹɪmə‍l
lacrosse,lækɹɒs
lactam,læktæm
lactate,lækte‍ɪt
lactating,lækte‍ɪtɪŋ
lactation,lækte‍ɪʃən
lactic,læktɪk
lactobacillus,læktəbæsɪləs
lactose,læktə‍ʊz
lacuna,lækunɐ
lacy,le‍ɪsi
laddered,lædəd
laddering,lædəɹɪŋ
ladder,lædɐ
ladders,lædəz
laddie,lædi
laddies,lædɪz
laddish,lædɪʃ
laddishness,lædɪʃnəs
lade,le‍ɪd
laden,le‍ɪdən
ladies,le‍ɪdɪz
lading,le‍ɪdɪŋ
lad,læd
ladled,lædə‍ld
ladle,le‍ɪdə‍l
ladles,le‍ɪdə‍lz
ladling,lædlɪŋ
lads,lædz
ladybird,le‍ɪdɪbɜd
ladybirds,le‍ɪdɪbɜdz
ladybug,le‍ɪdɪbʌɡ
ladybugs,le‍ɪdɪbʌɡz
lady,le‍ɪdi
ladylike,le‍ɪdɪla‍ɪk
ladyship,le‍ɪdɪʃɪp
ladyships,le‍ɪdɪʃɪps
lagan,læɡən
lager,lɑɡɐ
lagers,lɑɡəz
laggard,læɡəd
lagged,læɡd
lagger,læɡɐ
lagging,læɡɪŋ
lag,læɡ
lagoon,lɐɡun
lagoons,lɐɡunz
lags,læɡz
laid,le‍ɪd
lain,le‍ɪn
laird,le‍əd
lairds,le‍ədz
lair,le‍ə
lairs,le‍əz
laity,le‍ɪəti
lake,le‍ɪk
laker,le‍ɪkɐ
lakeside,le‍ɪksa‍ɪd
lakes,le‍ɪks
lakh,læk
lama,lɑmɐ
lamas,lɑməz
lambada,læmbɑdɐ
lambasted,læmbɑstɪd
lambasting,læmbɑstɪŋ
lambast,læmbɑst
lambasts,læmbɑsts
lambda,læmbdɐ
lambed,læmd
lambert,læmbət
lamberts,læmbəts
lambing,læmɪŋ
lambkin,læmbkɪn
lamb,læm
lambs,læmz
lambswool,læmbswʊl
lameness,le‍ɪmnəs
lamentable,lɐmɛntəbə‍l
lamentably,lɐmɛntəbli
lamentation,lɐmɪnte‍ɪʃən
lamentations,lɐmɪnte‍ɪʃənz
lamented,lɐmɛntɪd
lamenting,lɐmɛntɪŋ
lament,lɐmɛnt
laments,lɐmɛnts
lamer,le‍ɪmɐ
lamest,le‍ɪməst
lamia,læmiɐ
lamina,læmɪnɐ
laminar,læmɪnɑ
laminated,læmɪne‍ɪtɪd
laminates,læmɪne‍ɪts
laminating,læmɪne‍ɪtɪŋ
lamination,læmɪne‍ɪʃən
laming,le‍ɪmɪŋ
laminitis,læmɪna‍ɪtɪs
lam,læm
lammergeier,læmɜd‍ʒa‍ɪɐ
lammergeiers,læmɜd‍ʒa‍ɪəz
lamming,læmɪŋ
lamp,læmp
lamplighter,læmpla‍ɪtɐ
lamplight,læmpla‍ɪt
lampooned,læmpund
lampooning,læmpunɪŋ
lampoon,læmpun
lampoons,læmpunz
lamppost,læmpə‍ʊst
lampposts,læmpə‍ʊsts
lamprey,læmpɹi
lampreys,læmpɹɪz
lampshade,læmpʃe‍ɪd
lampshades,læmpʃe‍ɪdz
lamps,læmps
lams,læmz
lanai,læna‍ɪ
lanced,lɑnst
lancelet,lɑnsɛlət
lance,lɑns
lancer,lɑnsɐ
lancers,lɑnsəz
lances,lɑnsɪz
lancet,lɑnsɪt
lancets,lɑnsɪts
lancing,lɑnsɪŋ
landau,lænda‍ʊ
landaus,lænda‍ʊs
landed,lændɪd
lander,lændɐ
landfall,lændfɔl
landfill,lændfɪl
landfills,lændfɪlz
landform,lændfɔm
landforms,lændfɔmz
landholder,lændhə‍ʊldɐ
landholders,lændhə‍ʊldəz
landholding,lændhə‍ʊldɪŋ
landholdings,lændhə‍ʊldɪŋz
landing,lændɪŋ
landings,lændɪŋz
landladies,lændle‍ɪdɪz
landlady,lændle‍ɪdi
land,lænd
landless,lændləs
landlines,lændla‍ɪnz
landlocked,lændlɒkt
landlord,lændlɔd
landlords,lændlɔdz
landlubber,lændlʌbɐ
landlubbers,lændlʌbəz
landmark,lændmɑk
landmarks,lændmɑks
landmasses,lændmæsɪz
landmass,lændmæs
landmine,lændma‍ɪn
landmines,lændma‍ɪnz
landowner,lændə‍ʊnɐ
landowners,lændə‍ʊnəz
landowning,lænda‍ʊnɪŋ
landscaped,lændske‍ɪpt
landscape,lændske‍ɪp
landscaper,lændske‍ɪpɐ
landscapers,lændske‍ɪpəz
landscapes,lændske‍ɪps
landscaping,lændske‍ɪpɪŋ
landscapist,lændske‍ɪpɪst
landside,lændsa‍ɪd
lands,lændz
landslide,lændsla‍ɪd
landslides,lændsla‍ɪdz
landslip,lændslɪp
landslips,lændslɪps
landsman,lændzmən
landsmen,lændzmɛn
